,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Pair,Root,Subcategory
283,KEGG_2021_Human,Alcoholism,20/186,0.9502694219629582,0.999995408416964,0,0,0.7018497690382612,0.0358011689940017,ATF2;NTRK2;MAP2K1;DDC;SHC1;BDNF;ARAF;HDAC8;GRIN2B;HDAC9;CAMKK1;GNGT1;PPP1CC;CREB3;NPY;GNAS;CRH;FOSB;HRAS;ATF4,0,Human Diseases,Substance dependence
284,KEGG_2021_Human,RNA polymerase,2/31,0.9530620852700604,0.999995408416964,0,0,0.4025074077134661,0.0193506363079974,POLR2A;POLR2F,0,Genetic Information Processing,Transcription
285,KEGG_2021_Human,Glutamatergic synapse,11/114,0.9558168319084992,0.999995408416964,0,0,0.6225128027312493,0.0281307202794572,GNGT1;PPP3R1;DLG4;ITPR1;GNAS;PLA2G4A;CACNA1C;GRIK2;PLCB1;GRIN2B;PLCB2,0,Organismal Systems,Nervous system
286,KEGG_2021_Human,GABAergic synapse,8/89,0.9587696536075409,0.999995408416964,0,0,0.575854985917879,0.0242460443964035,GNGT1;GABARAPL1;SRC;GABRA4;GAD1;GAD2;CACNA1C;GABARAP,0,Organismal Systems,Nervous system
287,KEGG_2021_Human,Oxidative phosphorylation,13/133,0.9622348437775838,0.999995408416964,0,0,0.6312743413516609,0.0243020027723918,ATP6V1G1;ATP6V1G2;NDUFB7;NDUFA5;COX5B;SDHB;ATP5F1D;COX6B1;NDUFS6;ATP5PO;ATP6V1D;ATP6V1F;LHPP,0,Metabolism,Energy metabolism
288,KEGG_2021_Human,Spliceosome,15/150,0.9630456081355018,0.999995408416964,0,0,0.6473330276631515,0.0243750065603653,SF3B4;RBM17;RBM25;FUS;SNU13;CWC15;HSPA2;PQBP1;LSM8;SART1;HNRNPK;PPIE;SNRPB2;SMNDC1;HSPA1A,0,Genetic Information Processing,Transcription
289,KEGG_2021_Human,Lysine degradation,5/63,0.9631568411906668,0.999995408416964,0,0,0.502794781498901,0.0188744199221913,ECHS1;ALDH2;PHYKPL;SETMAR;HADH,0,Metabolism,Amino acid metabolism
290,KEGG_2021_Human,Protein export,1/23,0.973644870842158,0.999995408416964,0,0,0.2653070748553294,0.0070859940216559,SRP14,0,Genetic Information Processing,"Folding, sorting and degradation"
291,KEGG_2021_Human,Steroid hormone biosynthesis,4/61,0.9841021574915768,0.999995408416964,0,0,0.4091764182638851,0.0065572848134438,HSD11B1;HSD17B3;AKR1C4;COMT,0,Metabolism,Lipid metabolism
292,KEGG_2021_Human,Nicotine addiction,2/40,0.9859400235912424,0.999995408416964,0,0,0.307014540802537,0.0043472504429131,GABRA4;GRIN2B,0,Human Diseases,Substance dependence
293,KEGG_2021_Human,Fanconi anemia pathway,3/54,0.9897890043252138,0.999995408416964,0,0,0.3429895245769541,0.0035202680164364,RAD51;ERCC1;RPA2,0,Genetic Information Processing,Replication and repair
294,KEGG_2021_Human,Retinol metabolism,4/68,0.992932065761112,0.999995408416964,0,0,0.3642728674203494,0.0025837985254412,ADH4;ADH1B;ALDH1A1;DHRS4L2,0,Metabolism,Metabolism of cofactors and vitamins
295,KEGG_2021_Human,ABC transporters,2/45,0.992932283024063,0.999995408416964,0,0,0.2712355596601992,0.0019238227235092,ABCA2;TAP1,0,Environmental Information Processing,Membrane transport
296,KEGG_2021_Human,Basal transcription factors,2/45,0.992932283024063,0.999995408416964,0,0,0.2712355596601992,0.0019238227235092,GTF2IRD1;MNAT1,0,Genetic Information Processing,Transcription
297,KEGG_2021_Human,Retrograde endocannabinoid signaling,12/148,0.9942990461710384,0.999995408416964,0,0,0.5134984945541253,0.0029358076346893,GNGT1;MAPK9;NDUFB7;NDUFA5;NDUFS6;GABRA4;ITPR1;CACNA1C;PLCB1;PLCB2;MGLL;MAPK13,0,Organismal Systems,Nervous system
298,KEGG_2021_Human,Morphine addiction,6/91,0.994450908520216,0.999995408416964,0,0,0.4111879650728992,0.0022880738868555,GNGT1;PDE1C;GRK5;PDE4D;GABRA4;GNAS,0,Human Diseases,Substance dependence
299,KEGG_2021_Human,Ubiquitin mediated proteolysis,10/140,0.9978755050267902,0.999995408416964,0,0,0.4475164382476432,0.000951757784158933,UBE2B;CDC26;CDC27;NEDD4L;XIAP;UBE2L6;ELOB;WWP2;UBE2Z;BIRC2,0,Genetic Information Processing,"Folding, sorting and degradation"
300,KEGG_2021_Human,mRNA surveillance pathway,5/98,0.9992546714950422,0.999995408416964,0,0,0.3129260725051037,0.00023331968249267336,PPP1CC;FUS;PPP2R5A;SAP18;CASC3,0,Genetic Information Processing,Translation
301,KEGG_2021_Human,Ribosome biogenesis in eukaryotes,5/108,0.9997768057381278,0.999995408416964,0,0,0.2823785409610253,6.303230450438742e-05,NOP56;CSNK2A1;TCOF1;SNU13;REXO2,0,Genetic Information Processing,Translation
302,KEGG_2021_Human,Olfactory transduction,2/440,0.9999942175700162,0.999995408416964,0,0,0.026010670643537,1.5040531668339818e-07,PDE1C;PRKG1,0,Organismal Systems,Sensory system
303,KEGG_2021_Human,Ribosome,5/158,0.999995408416964,0.999995408416964,0,0,0.189538003915297,8.702814814213589e-07,MRPS16;RPL14;MRPL28;RPS10;MRPL24,0,Genetic Information Processing,Translation
304,KEGG_2021_Human,Coronavirus disease,60/232,4.7166870260790886e-06,1.910862949026913e-05,0,0,2.0597600500369597,25.261729203238687,NRP1;CSF3;CSF2;CXCL8;C8B;TNF;CASP1;IL12B;IKBKG;RPS10;IL6R;MBL2;FGA;VWF;DDX58;MMP1;MMP3;FOS;IRAK4;F2;TNFRSF1A;ACE2;TRAF3;IL1B;MASP1;IL6ST;TLR4;CFB;TLR3;HBEGF;TLR2;IFNAR1;CFD;C1QA;C1S;C1R;EGFR;C2;C3;MAPK9;C5;C7;IRAK1;C9;RPL14;CCL2;JUN;ACE;STAT2;EIF2AK2;IL2;NFKB1;MAPK13;SELP;CXCL10;IL6;MAVS;FCGR2A;F13B;TAB2,0,Human Diseases,Infectious disease: viral
305,KEGG_2021_Human,Mitophagy,21/68,0.0004881050837250983,0.0013895604185327,0,0,2.622036159948385,19.992972858807445,BNIP3L;USP8;BECN1;FIS1;GABARAPL1;JUN;CSNK2A1;CALCOCO2;SRC;EIF2AK3;FOXO3;HIF1A;GABARAP;MAPK9;RRAS;TAX1BP1;TBC1D17;HRAS;TP53;ATF4;BCL2L1,0,Cellular Processes,Transport and catabolism
306,KEGG_2021_Human,Mitophagy,21/68,0.0004881050837250983,0.0013895604185327,0,0,2.622036159948385,19.992972858807445,BNIP3L;USP8;BECN1;FIS1;GABARAPL1;JUN;CSNK2A1;CALCOCO2;SRC;EIF2AK3;FOXO3;HIF1A;GABARAP;MAPK9;RRAS;TAX1BP1;TBC1D17;HRAS;TP53;ATF4;BCL2L1,0,Cellular Processes,Transport and catabolism
307,KEGG_2021_Human,Autophagy,35/137,0.0005350328912492599,0.0015095570860246,0,0,2.016881891260659,15.19353903298398,BECN1;ITPR1;PTEN;HIF1A;TANK;GABARAP;IGF1R;MAPK9;STK11;LAMP1;RRAS;CTSL;AKT2;AKT3;LAMP2;CTSD;HRAS;SNAP29;CTSB;IGBP1;GABARAPL1;MAP2K1;DAPK2;EIF2AK3;RAB39B;TSC1;PRAP1;ERN1;VAMP8;ATG16L1;AKT1S1;BCL2;PRKCQ;ATG4A;BCL2L1,0,Cellular Processes,Transport and catabolism
308,KEGG_2021_Human,Autophagy,35/137,0.0005350328912492599,0.0015095570860246,0,0,2.016881891260659,15.19353903298398,BECN1;ITPR1;PTEN;HIF1A;TANK;GABARAP;IGF1R;MAPK9;STK11;LAMP1;RRAS;CTSL;AKT2;AKT3;LAMP2;CTSD;HRAS;SNAP29;CTSB;IGBP1;GABARAPL1;MAP2K1;DAPK2;EIF2AK3;RAB39B;TSC1;PRAP1;ERN1;VAMP8;ATG16L1;AKT1S1;BCL2;PRKCQ;ATG4A;BCL2L1,0,Cellular Processes,Transport and catabolism
309,KEGG_2021_Human,Autophagy,35/137,0.0005350328912492599,0.0015095570860246,0,0,2.016881891260659,15.19353903298398,BECN1;ITPR1;PTEN;HIF1A;TANK;GABARAP;IGF1R;MAPK9;STK11;LAMP1;RRAS;CTSL;AKT2;AKT3;LAMP2;CTSD;HRAS;SNAP29;CTSB;IGBP1;GABARAPL1;MAP2K1;DAPK2;EIF2AK3;RAB39B;TSC1;PRAP1;ERN1;VAMP8;ATG16L1;AKT1S1;BCL2;PRKCQ;ATG4A;BCL2L1,0,Cellular Processes,Transport and catabolism
310,KEGG_2021_Human,Pathways of neurodegeneration,89/475,0.0073632775689351,0.0166199693698821,0,0,1.357954483126799,6.66925412296593,RYR1;APP;CHRM1;HIP1;CSF1;ARAF;FASLG;UBE2L6;FZD10;PARK7;TNF;CASP9;PSMD9;CASP7;CASP8;TUBB3;CASP3;PSMD1;NEFL;NOS1;HRAS;MAP3K5;GABARAPL1;MAP2K1;GPR37;CSNK2A1;AXIN1;TRAF2;WNT9A;TNFRSF1B;DKK1;SDHB;TNFRSF1A;COX6B1;DKK4;ATXN2L;ERN1;IL1A;PSMA1;NDUFS6;IL1B;CAT;PPIF;MAPT;PLCB1;PLCB2;ATF4;DCTN6;BECN1;NDUFB7;DCTN2;DCTN1;ITPR1;HTRA2;CACNA1C;COX5B;TANK;AGER;GABARAP;ATXN3;MAPK9;PPP3R1;ATXN2;FADD;BID;MAP2K6;SPTBN2;SNCA;NDUFA5;NOS2;BDNF;FUS;EIF2AK3;FZD8;RAB39B;GRIN2B;ATP5F1D;NFKB1;MAPK13;SOD1;IL6;CCS;PSMC3;DLG4;BCL2;ATP5PO;FAS;BAX;BCL2L1,0,Human Diseases,Neurodegenerative disease
311,KEGG_2021_Human,Chemical carcinogenesis,48/239,0.0126458443095926,0.0261182143910541,0,0,1.4760355110402914,6.450904905540412,NOTCH2;ATF2;SRC;GSTP1;XIAP;CACNA1C;FGF2;DLL1;EGFR;FGF3;HSP90B1;HSD11B1;SULT1A1;FGF5;DLL4;FGF6;FGF7;HPGDS;FGF9;AKT2;AKT3;EIF4EBP1;FGF20;TNFSF11;GSTT2B;HRAS;SULT2A1;GSTM4;STAT5B;JUN;MAP2K1;EGF;EPHX2;ARNT;FOS;KLF4;ESR1;CDC25A;NFKB1;VEGFA;FGF16;CREB3;GSTA3;GSTA1;BCL2;GNAS;PGR;ATF4,0,Human Diseases,Cancer: overview
312,KEGG_2021_Human,Chemical carcinogenesis,48/239,0.0126458443095926,0.0261182143910541,0,0,1.4760355110402914,6.450904905540412,NOTCH2;ATF2;SRC;GSTP1;XIAP;CACNA1C;FGF2;DLL1;EGFR;FGF3;HSP90B1;HSD11B1;SULT1A1;FGF5;DLL4;FGF6;FGF7;HPGDS;FGF9;AKT2;AKT3;EIF4EBP1;FGF20;TNFSF11;GSTT2B;HRAS;SULT2A1;GSTM4;STAT5B;JUN;MAP2K1;EGF;EPHX2;ARNT;FOS;KLF4;ESR1;CDC25A;NFKB1;VEGFA;FGF16;CREB3;GSTA3;GSTA1;BCL2;GNAS;PGR;ATF4,0,Human Diseases,Cancer: overview
313,KEGG_2021_Human,Chemical carcinogenesis,48/239,0.0126458443095926,0.0261182143910541,0,0,1.4760355110402914,6.450904905540412,NOTCH2;ATF2;SRC;GSTP1;XIAP;CACNA1C;FGF2;DLL1;EGFR;FGF3;HSP90B1;HSD11B1;SULT1A1;FGF5;DLL4;FGF6;FGF7;HPGDS;FGF9;AKT2;AKT3;EIF4EBP1;FGF20;TNFSF11;GSTT2B;HRAS;SULT2A1;GSTM4;STAT5B;JUN;MAP2K1;EGF;EPHX2;ARNT;FOS;KLF4;ESR1;CDC25A;NFKB1;VEGFA;FGF16;CREB3;GSTA3;GSTA1;BCL2;GNAS;PGR;ATF4,0,Human Diseases,Cancer: overview
314,KEGG_2021_Human,Drug metabolism,24/108,0.0217235236863613,0.0431737955024539,0,0,1.6747646971862218,6.413276211854873,GSTM4;CDA;DUT;RRM2;TPMT;ADH1B;GSTP1;NME3;MPO;UPB1;NME1;TYMP;ALDH3A1;ADH4;HPGDS;RRM2B;GSTA3;GSTA1;TK1;GUSB;GSTT2B;CES2;ITPA;CES1,0,,
315,KEGG_2021_Human,Porphyrin and chlorophyll metabolism,10/43,0.0876503093573317,0.1464948313892642,0,0,1.7730341520248831,4.316274584650472,HEPH;UROD;UROS;HMBS;CPOX;HMOX1;BLVRB;GUSB;FXN;HMOX2,0,,
316,KEGG_2021_Human,Synthesis and degradation of ketone bodies,3/10,0.1698620870160518,0.2533803323962381,0,0,2.505381604696673,4.441461398932578,HMGCL;HMGCS1;OXCT1,0,,
317,KEGG_2021_Human,Glycosaminoglycan biosynthesis,10/53,0.2396164172996487,0.3350388843658806,0,0,1.3599022824707208,1.9429140072568076,HS3ST3B1;NDST1;FUT8;B4GALT1;EXTL1;B3GNT7;B3GAT3;HS6ST1;ST3GAL1;HS6ST2,0,Metabolism,Glycan biosynthesis and metabolism
318,KEGG_2021_Human,Glycosaminoglycan biosynthesis,10/53,0.2396164172996487,0.3350388843658806,0,0,1.3599022824707208,1.9429140072568076,HS3ST3B1;NDST1;FUT8;B4GALT1;EXTL1;B3GNT7;B3GAT3;HS6ST1;ST3GAL1;HS6ST2,0,Metabolism,Glycan biosynthesis and metabolism
319,KEGG_2021_Human,Glycosaminoglycan biosynthesis,10/53,0.2396164172996487,0.3350388843658806,0,0,1.3599022824707208,1.9429140072568076,HS3ST3B1;NDST1;FUT8;B4GALT1;EXTL1;B3GNT7;B3GAT3;HS6ST1;ST3GAL1;HS6ST2,0,Metabolism,Glycan biosynthesis and metabolism
320,KEGG_2021_Human,Glycosphingolipid biosynthesis,8/45,0.3329532755200601,0.4347654341501612,0,0,1.2639191507116034,1.3899990200700392,B4GALT1;ST8SIA1;GLB1;NAGA;FUT1;ST3GAL1;GLA;ABO,0,Metabolism,Glycan biosynthesis and metabolism
321,KEGG_2021_Human,Glycosphingolipid biosynthesis,8/45,0.3329532755200601,0.4347654341501612,0,0,1.2639191507116034,1.3899990200700392,B4GALT1;ST8SIA1;GLB1;NAGA;FUT1;ST3GAL1;GLA;ABO,0,Metabolism,Glycan biosynthesis and metabolism
322,KEGG_2021_Human,Glycosphingolipid biosynthesis,8/45,0.3329532755200601,0.4347654341501612,0,0,1.2639191507116034,1.3899990200700392,B4GALT1;ST8SIA1;GLB1;NAGA;FUT1;ST3GAL1;GLA;ABO,0,Metabolism,Glycan biosynthesis and metabolism
323,KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,12/76,0.4343484415808082,0.5534439820142557,0,0,1.0958218825145998,0.9138148603808446,HSD11B1;GSTM4;ALDH3A1;ADH4;HPGDS;ADH1B;GSTA3;GSTP1;GSTA1;AKR7L;GSTT2B;SULT2A1,0,,
324,KEGG_2021_Human,RNA transport,19/186,0.9697672238740234,0.999995408416964,0,0,0.6624973194107653,0.0203381454400705,RANBP2;EIF1AX;FUS;FMR1;ELAC1;CASC3;EIF2S2;RANGAP1;EIF5;CLNS1A;NUP50;TPR;EIF4EBP1;TACC3;SAP18;EIF4G3;EIF4E;EIF4B;EIF4G1,0,,
